"species","Longitude","Latitude","gbifID"
"Osmunda claytoniana",-84.781646,35.883129,1990136566
"Osmunda claytoniana",-81.879479,36.502774,1990136564
"Osmunda claytoniana",-86.895151,36.273842,1990136561
"Osmunda claytoniana",-82.005956,36.503725,1990136560
"Osmunda claytoniana",-85.138927,35.591646,1990136559
"Osmunda claytoniana",-84.687187,36.375075,1990136558
"Osmunda claytoniana",-82.707647,36.100382,1990136550
"Osmunda claytoniana",-84.294087,35.362855,1990136547
"Osmunda claytoniana",-83.695244,36.190463,1990136546
"Osmunda claytoniana",-82.445304,36.097469,1990136543
"Osmunda claytoniana",-82.984037,35.907601,1990136542
"Osmunda claytoniana",-81.927899,36.519282,1990136540
"Osmunda claytoniana",-82.940071,35.929178,1990136539
"Osmunda claytoniana",-83.042444,36.555963,1990136538
"Osmunda claytoniana",-83.297938,35.901206,1990136537
"Osmunda claytoniana",-86.026371,35.049251,1990136536
"Osmunda claytoniana",-83.683504,35.804255,1990136534
"Osmunda claytoniana",-85.650365,35.482621,1990136530
"Osmunda claytoniana",-81.866536,36.496623,1990136528
"Osmunda claytoniana",-82.005956,36.503725,1990136526
"Osmunda claytoniana",-82.10179,36.14873,1990136524
"Osmunda claytoniana",-82.369265,36.192282,1990136523
"Osmunda claytoniana",-82.376251,36.254829,1990136521
"Osmunda claytoniana",-84.957286,35.699311,1990136519
"Osmunda claytoniana",-83.905378,35.659188,1990136518
"Osmunda claytoniana",-86.901124,36.273447,1990136517
"Osmunda claytoniana",-82.0704,36.19623,1990136515
"Osmunda claytoniana",-82.019555,36.553005,1990136514
"Osmunda claytoniana",-83.042444,36.555963,1990136505
"Osmunda claytoniana",-83.698876,36.572414,1990136502
"Osmunda claytoniana",-81.927899,36.519282,1990136501
"Osmunda claytoniana",-82.333238,36.118337,1990136498
"Osmunda claytoniana",-82.035776,36.453415,1990136497
"Osmunda claytoniana",-85.188676,35.621541,1990136495
"Osmunda claytoniana",-84.878005,35.909237,1990136493
"Osmunda claytoniana",-85.047737,35.989681,1990136490
"Osmunda claytoniana",-81.68956,36.596229,1990136472
"Osmunda claytoniana",-84.3141,36.41758,1990136470
"Osmunda claytoniana",-82.099141,36.156637,1990136469
"Osmunda claytoniana",-84.662438,36.068506,1990131023
"Osmunda claytoniana",-87.65,41.85,1986871961
"Osmunda claytoniana",-76.571465,45.405131,1986576737
"Osmunda claytoniana",-79.212078,45.388173,1986531970
"Osmunda claytoniana",-79.674284,43.566672,1986524843
"Osmunda claytoniana",-83.32359,35.487265,1986508216
"Osmunda claytoniana",-74.79656,43.76951,1986507673
"Osmunda claytoniana",-72.67521,44.402468,1986505925
"Osmunda claytoniana",-73.194437,44.484662,1986505744
"Osmunda claytoniana",-73.767128,44.301588,1986505464
"Osmunda claytoniana",-91.819529,48.003332,1986505412
"Osmunda claytoniana",-95.28014,50.069862,1986504726
"Osmunda claytoniana",-95.375497,50.069692,1986504658
"Osmunda claytoniana",-79.785084,39.678029,1986504347
"Osmunda claytoniana",-56.176282,49.621092,1986504199
"Osmunda claytoniana",-74.123845,45.941333,1986503588
"Osmunda claytoniana",-74.964257,41.056678,1986501659
"Osmunda claytoniana",-89.370869,41.9801,1986499073
"Osmunda claytoniana",-72.533975,41.41693,1986497396
"Osmunda claytoniana",-74.547639,41.036156,1978843080
"Osmunda claytoniana",-74.911182,45.75896,1978469705
"Osmunda claytoniana",-74.893423,45.754609,1978458926
"Osmunda claytoniana",-79.101867,43.14251,1978429300
"Osmunda claytoniana",-72.235863,41.823887,1978421209
"Osmunda claytoniana",-72.313449,41.821415,1978417998
"Osmunda claytoniana",-73.190528,41.756167,1978417681
"Osmunda claytoniana",-72.909302,41.785793,1978417265
"Osmunda claytoniana",-82.293267,37.292547,1978075075
"Osmunda claytoniana",-83.6298,37.76501,1978007799
"Osmunda claytoniana",-70.976989,43.694231,1950035208
"Osmunda claytoniana",-69.844491,43.757125,1950035074
"Osmunda claytoniana",-70.153076,44.96292,1950034118
"Osmunda claytoniana",-78.231844,45.189753,1949979008
"Osmunda claytoniana",-71.444295,43.720014,1946367896
"Osmunda claytoniana",-60.897768,46.749555,1946202229
"Osmunda claytoniana",-76.373505,42.391168,1946202224
"Osmunda claytoniana",-95.354088,50.052422,1946200414
"Osmunda claytoniana",-75.713508,41.572261,1946198558
"Osmunda claytoniana",-72.544594,44.529853,1945466815
"Osmunda claytoniana",-84.636483,47.354467,1945459386
"Osmunda claytoniana",-72.705857,41.271474,1945453126
"Osmunda claytoniana",-77.585073,45.607853,1945434123
"Osmunda claytoniana",-69.084451,44.221441,1945431814
"Osmunda claytoniana",-76.171223,42.080906,1945431806
"Osmunda claytoniana",-69.652292,44.559478,1944423477
"Osmunda claytoniana",-69.705921,43.977105,1944422805
"Osmunda claytoniana",-70.216828,43.610942,1944421419
"Osmunda claytoniana",-67.924865,44.460758,1944421237
"Osmunda claytoniana",-74.914248,41.171485,1944401014
"Osmunda claytoniana",-84.830473,47.751772,1944400094
"Osmunda claytoniana",-73.922763,41.939679,1944377505
"Osmunda claytoniana",-69.336595,44.605642,1944371469
"Osmunda claytoniana",-76.034177,42.092851,1935626837
"Osmunda claytoniana",-76.172498,42.089718,1935586892
"Osmunda claytoniana",-75.834341,42.214255,1935584570
"Osmunda claytoniana",-89.345324,41.889562,1935578619
"Osmunda claytoniana",-84.803335,47.543055,1933555984
"Osmunda claytoniana",-84.837695,47.75203,1932351624
"Osmunda claytoniana",-84.851598,47.750695,1932351397
"Osmunda claytoniana",-80.007259,43.223354,1931509538
"Osmunda claytoniana",-73.196085,44.938846,1931507829
"Osmunda claytoniana",-77.84332,46.194618,1920834227
"Osmunda claytoniana",-81.518723,41.225419,1920804930
"Osmunda claytoniana",-66.953497,46.012605,1920795115
"Osmunda claytoniana",-72.778802,44.590383,1914363873
"Osmunda claytoniana",-72.127393,41.945792,1914362781
"Osmunda claytoniana",-73.08155,43.146778,1914358143
"Osmunda claytoniana",-87.54435,46.639591,1914343458
"Osmunda claytoniana",-80.574762,45.936225,1914343443
"Osmunda claytoniana",-87.585774,41.551596,1914327803
"Osmunda claytoniana",-79.01929,45.942145,1914320876
"Osmunda claytoniana",-74.547501,41.036304,1914319782
"Osmunda claytoniana",-81.420639,44.423834,1914317400
"Osmunda claytoniana",-68.326674,47.369013,1914316981
"Osmunda claytoniana",-81.197105,46.107811,1914316225
"Osmunda claytoniana",-81.199342,46.106433,1914316223
"Osmunda claytoniana",-64.347568,45.087276,1914315879
"Osmunda claytoniana",-89.898379,43.922132,1914315800
"Osmunda claytoniana",-87.21777,44.951471,1914315538
"Osmunda claytoniana",-78.041053,44.124192,1914314737
"Osmunda claytoniana",-86.805344,46.433727,1914313889
"Osmunda claytoniana",-91.741944,47.854722,1914313882
"Osmunda claytoniana",-71.499481,44.070629,1914313825
"Osmunda claytoniana",-84.603427,47.245966,1914313785
"Osmunda claytoniana",-87.083961,46.380859,1914313244
"Osmunda claytoniana",-86.685883,46.472218,1914312761
"Osmunda claytoniana",-87.091354,46.495903,1914312587
"Osmunda claytoniana",-73.756805,41.077206,1914311033
"Osmunda claytoniana",-80.944066,46.539046,1914247386
"Osmunda claytoniana",-70.823137,44.14001,1914247158
"Osmunda claytoniana",-83.287125,46.392336,1914239109
"Osmunda claytoniana",-69.065043,44.240568,1914221824
"Osmunda claytoniana",-63.593979,44.637789,1914206436
"Osmunda claytoniana",-87.043694,46.453434,1913689875
"Osmunda claytoniana",-72.724483,44.499786,1913684435
"Osmunda claytoniana",-81.341888,46.050597,1913193410
"Osmunda claytoniana",-73.185981,44.477823,1913192611
"Osmunda claytoniana",-72.757736,44.247228,1913184814
"Osmunda claytoniana",-66.957972,46.014525,1913166982
"Osmunda claytoniana",-83.570335,46.432925,1913161151
"Osmunda claytoniana",-91.838587,44.1717,1913144745
"Osmunda claytoniana",-82.073805,46.227115,1901079115
"Osmunda claytoniana",-67.13221,45.250134,1901078918
"Osmunda claytoniana",-91.192812,47.382805,1901078223
"Osmunda claytoniana",-87.581772,46.509998,1901072569
"Osmunda claytoniana",-74.8096,45.82937,1901071499
"Osmunda claytoniana",-91.196838,47.381895,1901070099
"Osmunda claytoniana",-91.201455,47.380992,1901067005
"Osmunda claytoniana",-68.185205,44.332938,1901066184
"Osmunda claytoniana",-72.31033,44.599063,1901060929
"Osmunda claytoniana",-79.511837,45.818193,1901060575
"Osmunda claytoniana",-89.898683,43.92115,1901049053
"Osmunda claytoniana",-87.567658,46.666794,1901034876
"Osmunda claytoniana",-72.399038,44.544892,1901034172
"Osmunda claytoniana",-87.477547,46.605886,1901031322
"Osmunda claytoniana",-72.397664,44.54364,1901030894
"Osmunda claytoniana",-72.18916,42.53231,1899882562
"Osmunda claytoniana",-83.453,35.02728,1899881665
"Osmunda claytoniana",-83.453,35.02728,1899880970
"Osmunda claytoniana",-80.5172,37.37498,1899880540
"Osmunda claytoniana",-80.53663,37.374969,1899880411
"Osmunda claytoniana",-71.3228,44.02657,1899880409
"Osmunda claytoniana",-73.344348,44.665602,1899812308
"Osmunda claytoniana",-63.064205,46.404055,1899802998
"Osmunda claytoniana",-84.092772,46.100589,1899787433
"Osmunda claytoniana",-87.569674,46.665923,1899782238
"Osmunda claytoniana",-88.485422,47.189523,1899769570
"Osmunda claytoniana",-72.380099,44.332169,1899751530
"Osmunda claytoniana",-73.062847,44.702639,1899750822
"Osmunda claytoniana",-87.39123,48.847721,1898837966
"Osmunda claytoniana",-87.542984,46.641338,1898814062
"Osmunda claytoniana",-91.293108,47.403295,1898807263
"Osmunda claytoniana",-84.523084,46.985776,1898803642
"Osmunda claytoniana",-69.569943,44.146735,1898783576
"Osmunda claytoniana",-70.293838,44.095628,1891349934
"Osmunda claytoniana",-87.04364,46.497105,1891321207
"Osmunda claytoniana",-81.017347,42.959642,1891319442
"Osmunda claytoniana",-79.252022,41.688633,1891315990
"Osmunda claytoniana",-64.760612,44.066472,1891313734
"Osmunda claytoniana",-68.649338,44.616559,1891312521
"Osmunda claytoniana",-82.69576,35.553155,1891311898
"Osmunda claytoniana",-80.574342,45.934588,1891311026
"Osmunda claytoniana",-72.888029,44.371885,1891303046
"Osmunda claytoniana",-76.418667,46.905011,1891299385
"Osmunda claytoniana",-74.124231,45.941397,1891298596
"Osmunda claytoniana",-72.303425,43.698707,1890725147
"Osmunda claytoniana",-78.134225,44.75972,1890719817
"Osmunda claytoniana",-71.213121,44.272384,1890716642
"Osmunda claytoniana",-78.884483,45.254697,1890709829
"Osmunda claytoniana",-60.386665,46.714722,1890709557
"Osmunda claytoniana",-78.902539,45.997802,1890708299
"Osmunda claytoniana",-79.99786,47.1744,1890691900
"Osmunda claytoniana",-80.995511,46.403764,1890672908
"Osmunda claytoniana",-87.098419,46.264702,1890092105
"Osmunda claytoniana",-89.224862,48.498817,1890087852
"Osmunda claytoniana",-73.198927,41.991765,1890086995
"Osmunda claytoniana",-88.819981,48.343077,1890086965
"Osmunda claytoniana",-73.162355,42.87526,1890085928
"Osmunda claytoniana",-68.674828,44.278411,1890085537
"Osmunda claytoniana",-66.953512,46.013383,1890082310
"Osmunda claytoniana",-72.193656,45.331519,1890078609
"Osmunda claytoniana",-72.338502,43.691824,1890077199
"Osmunda claytoniana",-62.446697,46.21112,1890071987
"Osmunda claytoniana",-57.941113,49.493057,1890068537
"Osmunda claytoniana",-80.496422,42.665989,1890066744
"Osmunda claytoniana",-63.758072,44.64508,1890058962
"Osmunda claytoniana",-74.915718,42.039463,1890058009
"Osmunda claytoniana",-72.766053,42.839795,1890054518
"Osmunda claytoniana",-87.399413,48.846687,1890053714
"Osmunda claytoniana",-74.812222,45.830278,1890052409
"Osmunda claytoniana",-81.396225,46.017689,1890049795
"Osmunda claytoniana",-90.775698,47.629065,1890049250
"Osmunda claytoniana",-87.446838,46.568615,1890048239
"Osmunda claytoniana",-78.398033,45.51934,1890036427
"Osmunda claytoniana",-73.486557,41.119942,1890034999
"Osmunda claytoniana",-77.201266,39.244271,1883971412
"Osmunda claytoniana",-91.732667,47.816333,1883970998
"Osmunda claytoniana",-78.652574,45.54926,1883961072
"Osmunda claytoniana",-72.176736,45.280731,1883958590
"Osmunda claytoniana",-63.606944,44.61341,1883956510
"Osmunda claytoniana",-82.347213,36.277745,1883956459
"Osmunda claytoniana",-66.953674,46.009291,1883952634
"Osmunda claytoniana",-72.953437,44.040973,1883951304
"Osmunda claytoniana",-81.57357,41.258347,1883949527
"Osmunda claytoniana",-84.400034,46.698667,1883946580
"Osmunda claytoniana",-81.388581,46.019597,1883946564
"Osmunda claytoniana",-61.374157,46.006959,1883946514
"Osmunda claytoniana",-92.0642,44.471583,1883946016
"Osmunda claytoniana",-60.386665,46.714443,1883945605
"Osmunda claytoniana",-72.576745,44.315238,1883940294
"Osmunda claytoniana",-84.39606,46.682566,1883938903
"Osmunda claytoniana",-72.758757,42.856307,1883938865
"Osmunda claytoniana",-63.649742,44.648149,1883938765
"Osmunda claytoniana",-89.294955,48.588942,1883938578
"Osmunda claytoniana",-63.757998,44.646098,1883936372
"Osmunda claytoniana",-72.599908,44.25871,1883932666
"Osmunda claytoniana",-87.460609,41.556673,1883930868
"Osmunda claytoniana",-92.397408,45.457212,1883930323
"Osmunda claytoniana",-72.56894,44.305849,1883929762
"Osmunda claytoniana",-81.416463,46.008558,1883929413
"Osmunda claytoniana",-78.843658,41.917062,1883928651
"Osmunda claytoniana",-78.653833,43.352283,1883928238
"Osmunda claytoniana",-90.495035,43.361719,1883923866
"Osmunda claytoniana",-84.972576,39.80426,1883918665
"Osmunda claytoniana",-73.846381,41.106375,1883918214
"Osmunda claytoniana",-71.737319,43.936226,1883917839
"Osmunda claytoniana",-75.100578,41.162659,1883914123
"Osmunda claytoniana",-79.64837,41.543495,1883912959
"Osmunda claytoniana",-83.04822,42.25583,1883911298
"Osmunda claytoniana",-72.251314,43.63506,1883910485
"Osmunda claytoniana",-90.026268,43.673361,1883910407
"Osmunda claytoniana",-79.675891,43.565271,1883910355
"Osmunda claytoniana",-73.6921,41.187447,1883910153
"Osmunda claytoniana",-75.593253,45.352845,1883909920
"Osmunda claytoniana",-68.594397,47.244596,1883570922
"Osmunda claytoniana",-67.481132,44.709248,1883570256
"Osmunda claytoniana",-80.647072,40.708492,1883565140
"Osmunda claytoniana",-84.342446,46.694151,1883562444
"Osmunda claytoniana",-78.268058,44.74432,1883561487
"Osmunda claytoniana",-75.9125,45.542222,1883558537
"Osmunda claytoniana",-91.195,47.383335,1883555132
"Osmunda claytoniana",-78.8331,45.430584,1883546070
"Osmunda claytoniana",-87.578253,41.783252,1883541425
"Osmunda claytoniana",-78.880634,46.288773,1883541018
"Osmunda claytoniana",-72.364882,44.33425,1883533590
"Osmunda claytoniana",-91.990687,46.073117,1883532062
"Osmunda claytoniana",-77.458931,42.700119,1883528075
"Osmunda claytoniana",-80.010479,46.418441,1883527534
"Osmunda claytoniana",-60.877224,45.663612,1883526122
"Osmunda claytoniana",-72.700272,41.90052,1883523678
"Osmunda claytoniana",-81.003349,46.482765,1883523113
"Osmunda claytoniana",-70.953933,44.329537,1883522785
"Osmunda claytoniana",-93.183716,45.107113,1883516985
"Osmunda claytoniana",-79.509125,45.824312,1883516317
"Osmunda claytoniana",-70.339203,44.430303,1883514702
"Osmunda claytoniana",-70.241695,43.707069,1883500963
"Osmunda claytoniana",-78.052312,44.921214,1883500312
"Osmunda claytoniana",-81.403123,46.015074,1883489413
"Osmunda claytoniana",-89.815508,43.999368,1883485660
"Osmunda claytoniana",-79.47617,48.15317,1883482106
"Osmunda claytoniana",-71.206256,42.289828,1883479400
"Osmunda claytoniana",-74.830222,41.140636,1883478703
"Osmunda claytoniana",-92.734512,45.518484,1883477881
"Osmunda claytoniana",-79.032496,45.348486,1883477861
"Osmunda claytoniana",-69.473384,43.90262,1883476292
"Osmunda claytoniana",-68.382163,44.313821,1883475629
"Osmunda claytoniana",-80.610993,42.824295,1883467933
"Osmunda claytoniana",-81.390664,42.952922,1883465786
"Osmunda claytoniana",-69.029778,44.646541,1883462656
"Osmunda claytoniana",-68.593345,44.414304,1883462445
"Osmunda claytoniana",-87.564106,41.604184,1880661671
"Osmunda claytoniana",-69.623465,44.080353,1880658056
"Osmunda claytoniana",-78.052342,44.92106,1880656408
"Osmunda claytoniana",-78.435845,45.556412,1880653427
"Osmunda claytoniana",-73.894883,41.664403,1880652866
"Osmunda claytoniana",-87.999703,43.404217,1880640144
"Osmunda claytoniana",-84.377289,47.759992,1880636020
"Osmunda claytoniana",-91.85546,47.77283,1880630318
"Osmunda claytoniana",-59.98545,45.911607,1880625305
"Osmunda claytoniana",-63.601737,44.665457,1880625129
"Osmunda claytoniana",-92.226775,49.185875,1880622539
"Osmunda claytoniana",-78.637909,45.548242,1880622138
"Osmunda claytoniana",-92.28411,46.666205,1880617817
"Osmunda claytoniana",-91.128822,48.669594,1880611778
"Osmunda claytoniana",-71.355368,43.559177,1880611777
"Osmunda claytoniana",-89.1575,45.873522,1880610983
"Osmunda claytoniana",-92.065048,46.820463,1880609641
"Osmunda claytoniana",-90.416206,49.476669,1880609234
"Osmunda claytoniana",-71.488634,42.488697,1880599476
"Osmunda claytoniana",-93.002986,44.899797,1880598950
"Osmunda claytoniana",-92.089327,46.823902,1880598271
"Osmunda claytoniana",-68.059084,44.349506,1880596493
"Osmunda claytoniana",-71.202765,45.474423,1880593198
"Osmunda claytoniana",-78.231844,45.189753,1880590501
"Osmunda claytoniana",-89.799797,44.372799,1880588390
"Osmunda claytoniana",-86.683052,46.483915,1880586484
"Osmunda claytoniana",-80.008075,43.223377,1880585523
"Osmunda claytoniana",-79.519261,45.816556,1880585468
"Osmunda claytoniana",-94.034101,46.699816,1880565162
"Osmunda claytoniana",-66.588583,45.963625,1880562700
"Osmunda claytoniana",-83.208863,46.920483,1880557661
"Osmunda claytoniana",-82.865403,47.513855,1880556994
"Osmunda claytoniana",-72.322125,41.764294,1880554948
"Osmunda claytoniana",-72.390545,43.145595,1880554060
"Osmunda claytoniana",-73.218221,43.6982,1880553938
"Osmunda claytoniana",-89.725005,48.043445,1880553910
"Osmunda claytoniana",-89.807441,44.008356,1880547125
"Osmunda claytoniana",-71.481231,42.499224,1880545840
"Osmunda claytoniana",-62.701973,46.333023,1880542059
"Osmunda claytoniana",-78.839573,44.906566,1880539167
"Osmunda claytoniana",-78.838562,44.916528,1880538810
"Osmunda claytoniana",-81.341777,46.050595,1880537875
"Osmunda claytoniana",-81.267928,46.053259,1880535152
"Osmunda claytoniana",-68.248419,44.293518,1880527791
"Osmunda claytoniana",-63.67131,44.668949,1880527230
"Osmunda claytoniana",-72.526147,44.529178,1880520590
"Osmunda claytoniana",-72.288322,42.934612,1880512988
"Osmunda claytoniana",-84.91536,46.555162,1880506132
"Osmunda claytoniana",-81.576019,41.219692,1880505221
"Osmunda claytoniana",-78.762322,45.482757,1880504329
"Osmunda claytoniana",-76.07643,45.479737,1880499482
"Osmunda claytoniana",-91.201438,47.382738,1880499038
"Osmunda claytoniana",-78.76385,45.483082,1880498875
"Osmunda claytoniana",-78.763592,45.481905,1880498776
"Osmunda claytoniana",-78.757252,45.485583,1880498698
"Osmunda claytoniana",-78.760052,45.485407,1880498668
"Osmunda claytoniana",-84.534372,48.163395,1880497924
"Osmunda claytoniana",-78.992386,41.399254,1880493615
"Osmunda claytoniana",-72.574512,44.330709,1880490208
"Osmunda claytoniana",-70.590477,43.915611,1880489552
"Osmunda claytoniana",-84.92847,43.56182,1880488721
"Osmunda claytoniana",-73.225436,43.656191,1880488467
"Osmunda claytoniana",-72.694916,44.887716,1880487620
"Osmunda claytoniana",-71.765484,42.230075,1880478429
"Osmunda claytoniana",-91.838722,44.171378,1880476851
"Osmunda claytoniana",-80.522747,37.375136,1880476810
"Osmunda claytoniana",-71.415262,42.479887,1880476503
"Osmunda claytoniana",-63.74257,44.660687,1880476336
"Osmunda claytoniana",-89.067055,46.169572,1880476318
"Osmunda claytoniana",-85.016216,46.731496,1880474782
"Osmunda claytoniana",-82.7763,35.372806,1880473434
"Osmunda claytoniana",-63.635062,44.609272,1880471643
"Osmunda claytoniana",-84.868377,45.423144,1880470715
"Osmunda claytoniana",-63.769886,44.664538,1880470024
"Osmunda claytoniana",-63.729975,44.654993,1880468290
"Osmunda claytoniana",-78.741858,42.106513,1880468034
"Osmunda claytoniana",-74.791091,44.152223,1880467654
"Osmunda claytoniana",-72.738963,45.062346,1880465287
"Osmunda claytoniana",-68,45,1852052625
"Osmunda claytoniana",-71.2762,42.4907,1852052479
"Osmunda claytoniana",-72.5231,42.3804,1852052457
"Osmunda claytoniana",-88.2123,41.265,1852052403
"Osmunda claytoniana",-67.4797,44.6129,1852052372
"Osmunda claytoniana",-64.7667,46.0833,1852052357
"Osmunda claytoniana",-88.9717,41.3103,1852052317
"Osmunda claytoniana",-71.9517,42.8706,1852052313
"Osmunda claytoniana",-74.5667,41.05,1852052305
"Osmunda claytoniana",-76.8077,42.0898,1852052292
"Osmunda claytoniana",-58.1174,47.6476,1852052244
"Osmunda claytoniana",-70.3937,44.0606,1852052222
"Osmunda claytoniana",-70.3937,44.0606,1852052182
"Osmunda claytoniana",-76.6333,43.3167,1852052181
"Osmunda claytoniana",-71.2762,42.4907,1852052148
"Osmunda claytoniana",-90.1,44.3,1852052073
"Osmunda claytoniana",-93.7181,45.4972,1852052060
"Osmunda claytoniana",-67.9333,44.4667,1852052051
"Osmunda claytoniana",-71.9115,41.3336,1852052014
"Osmunda claytoniana",-77.4699,45.8747,1852051939
"Osmunda claytoniana",-74,41.4333,1852051909
"Osmunda claytoniana",-72.557003,44.246447,1850991658
"Osmunda claytoniana",-72.278,43.6915,1850990130
"Osmunda claytoniana",-71.284527,44.262088,1850987362
"Osmunda claytoniana",-71.285407,44.263257,1850986881
"Osmunda claytoniana",-83.721279,47.556258,1850985058
"Osmunda claytoniana",-84.472712,46.615891,1850981307
"Osmunda claytoniana",-82.865367,47.513855,1850979293
"Osmunda claytoniana",-83.144894,48.161103,1850976264
"Osmunda claytoniana",-75.316925,45.222809,1850975295
"Osmunda claytoniana",-89.807144,43.638384,1850972598
"Osmunda claytoniana",-91.47599,48.719114,1850967911
"Osmunda claytoniana",-84.987747,46.582132,1850967726
"Osmunda claytoniana",-73.589012,41.082878,1850963158
"Osmunda claytoniana",-75.992615,45.595592,1850962100
"Osmunda claytoniana",-72.404965,43.632504,1850961603
"Osmunda claytoniana",-89.296205,48.585687,1850961512
"Osmunda claytoniana",-89.898498,43.922273,1850958178
"Osmunda claytoniana",-89.244846,49.063327,1850955332
"Osmunda claytoniana",-66.954951,46.014586,1850954678
"Osmunda claytoniana",-71.123277,43.643009,1850950987
"Osmunda claytoniana",-79.818642,39.639703,1850948203
"Osmunda claytoniana",-72.583126,44.261791,1850948117
"Osmunda claytoniana",-72.342206,45.286753,1850946354
"Osmunda claytoniana",-91.239353,46.212123,1850943269
"Osmunda claytoniana",-93.198251,45.400777,1850940752
"Osmunda claytoniana",-66.953471,46.013326,1850940472
"Osmunda claytoniana",-72.830081,44.524949,1850939081
"Osmunda claytoniana",-73.076954,43.396176,1850934442
"Osmunda claytoniana",-71.34417,45.780834,1850934430
"Osmunda claytoniana",-72.252535,43.635796,1850933180
"Osmunda claytoniana",-72.249502,43.794812,1850930388
"Osmunda claytoniana",-89.378133,43.674531,1850925329
"Osmunda claytoniana",-72.30234,43.699795,1850923218
"Osmunda claytoniana",-81.558159,41.167259,1850916108
"Osmunda claytoniana",-73.086769,43.98847,1850913047
"Osmunda claytoniana",-78.749445,42.100583,1850911716
"Osmunda claytoniana",-82.648205,46.40137,1850911694
"Osmunda claytoniana",-73.232883,44.523043,1850910092
"Osmunda claytoniana",-72.301637,43.683166,1850909834
"Osmunda claytoniana",-74.192497,46.325554,1850907278
"Osmunda claytoniana",-78.953102,45.214014,1850905172
"Osmunda claytoniana",-72.528295,42.582065,1850902683
"Osmunda claytoniana",-75.649444,39.9225,1849103339
"Osmunda claytoniana",-77.341914,38.925901,1848817324
"Osmunda claytoniana",-71.235186,45.271067,1848815819
"Osmunda claytoniana",-72.50095,44.328472,1848811993
"Osmunda claytoniana",-79.117928,41.432945,1848810300
"Osmunda claytoniana",-91.196032,47.382352,1848809082
"Osmunda claytoniana",-72.995103,44.159467,1848805516
"Osmunda claytoniana",-71.131158,45.70127,1848803606
"Osmunda claytoniana",-79.763655,41.160022,1848803398
"Osmunda claytoniana",-63.290779,44.941378,1848796943
"Osmunda claytoniana",-72.583295,45.325655,1848794324
"Osmunda claytoniana",-60.45877,45.961047,1848793657
"Osmunda claytoniana",-72.995135,44.159467,1848793492
"Osmunda claytoniana",-72.520585,44.293294,1848793219
"Osmunda claytoniana",-72.992972,44.163047,1848792661
"Osmunda claytoniana",-72.645066,44.43518,1848792158
"Osmunda claytoniana",-79.445615,46.304608,1848788385
"Osmunda claytoniana",-92.762897,44.864241,1848786693
"Osmunda claytoniana",-74.192497,46.325554,1848785658
"Osmunda claytoniana",-70.261442,43.608731,1848783808
"Osmunda claytoniana",-91.196527,47.381752,1848783744
"Osmunda claytoniana",-72.901235,43.441567,1848783002
"Osmunda claytoniana",-72.380099,44.332169,1848782897
"Osmunda claytoniana",-91.205887,47.391227,1848775315
"Osmunda claytoniana",-72.433512,41.840179,1848771480
"Osmunda claytoniana",-75.346255,45.515841,1848769109
"Osmunda claytoniana",-71.855864,45.270838,1848768620
"Osmunda claytoniana",-95.15977,47.34048,1848768526
"Osmunda claytoniana",-91.614144,45.022017,1848768456
"Osmunda claytoniana",-91.188758,47.379587,1848768040
"Osmunda claytoniana",-63.190395,46.289115,1848760922
"Osmunda claytoniana",-63.320234,44.929229,1848758435
"Osmunda claytoniana",-70.079838,43.856063,1847634740
"Osmunda claytoniana",-72.58328,44.266338,1847634256
"Osmunda claytoniana",-73.246789,42.734821,1847627938
"Osmunda claytoniana",-92.739973,45.516602,1847622462
"Osmunda claytoniana",-63.318501,44.926708,1847619511
"Osmunda claytoniana",-90.323188,43.657058,1847617391
"Osmunda claytoniana",-78.062728,44.922672,1847615816
"Osmunda claytoniana",-72.516102,44.304775,1847613772
"Osmunda claytoniana",-92.18708,47.03534,1847610602
"Osmunda claytoniana",-72.370947,43.865053,1847609465
"Osmunda claytoniana",-89.525129,46.665617,1847608706
"Osmunda claytoniana",-92.72051,45.709,1847607187
"Osmunda claytoniana",-71.12718,42.435337,1847606363
"Osmunda claytoniana",-73.006217,44.349217,1847606236
"Osmunda claytoniana",-91.520345,45.754701,1847602406
"Osmunda claytoniana",-71.307975,46.796178,1847602343
"Osmunda claytoniana",-73.08898,43.989583,1847601986
"Osmunda claytoniana",-78.038656,44.125011,1847601938
"Osmunda claytoniana",-91.196609,47.381428,1847601540
"Osmunda claytoniana",-72.36757,43.499367,1847601381
"Osmunda claytoniana",-60.130405,46.123463,1847600033
"Osmunda claytoniana",-73.120603,43.845856,1847599935
"Osmunda claytoniana",-71.856072,42.764497,1847596665
"Osmunda claytoniana",-72.522495,43.629861,1847595300
"Osmunda claytoniana",-70.217055,43.619247,1847590889
"Osmunda claytoniana",-79.572813,38.71032,1847590700
"Osmunda claytoniana",-91.196655,47.381595,1847589617
"Osmunda claytoniana",-91.464893,44.019877,1847584892
"Osmunda claytoniana",-73.063304,44.635622,1847584737
"Osmunda claytoniana",-72.249243,43.802295,1847580417
"Osmunda claytoniana",-71.213888,42.130833,1847580416
"Osmunda claytoniana",-93.071766,45.300134,1847580355
"Osmunda claytoniana",-91.1401,43.376888,1847577347
"Osmunda claytoniana",-91.1401,43.376888,1847577265
"Osmunda claytoniana",-91.1401,43.376888,1847577204
"Osmunda claytoniana",-89.810658,43.398936,1847566868
"Osmunda claytoniana",-72.591083,44.2525,1847566355
"Osmunda claytoniana",-92.993087,44.967213,1847562175
